username,post,tag,likes,comment
be_a_seller,follow beaseller and check bio for free access to 4 days training   double tap and share follow motivationmondays for more daily quotes  repost motivationmondays hustle onlinebusiness motivations onlinesuccess onlinebiz ecommercebusiness ecommerce onlinework,"['#REPOST ', '#hustle ', '#onlinebusiness ', '#motivations ', '#onlinesuccess ', '#onlinebiz ', '#eCommercebusiness ', '#eCommerce ', '#onlinework']",783,"[['fashionablyourz_angel', 'so inspiring'], ['ly_nails', 'excellent'], ['joshedxd', 'your posts are magnificent'], ['modern.dictionary', 'omg'], ['foodieslebanonfoodies', 'wow this is amazing'], ['fitspeek', 'stunning'], ['ithrive_health', 'totally agreed'], ['explosionofbeauty', 'awesome'], ['som.ho', 'yes'], ['jokesdude', 'excellent'], ['unleashedonlinebusiness', 'love the vibe of your page keep it up'], ['yung_bxrbie.209', 'so inspiring']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   my circle got smaller vision got larger  repost wedoquotes onlinesuccess motivations hustle onlinebusiness ecommercebusiness onlinebiz onlinework ecommerce,"['#REPOST ', '#onlinesuccess ', '#motivations ', '#hustle ', '#onlinebusiness ', '#eCommercebusiness ', '#onlinebiz ', '#onlinework ', '#eCommerce']",745,"[['rdcommerce', 'muito legal parabns'], ['mwolf2525', 'nice'], ['videoo_ninjas', 'looking for video ads for your shopify stores we create stunning videos ads for your products showcasing your products to sell hit us a dm videooninjas videoads facebookadsvideos  ecommercevideoads videoediting'], ['nirvana_gilbert', 'good one'], ['yung_bxrbie.209', 'amen to that']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   just sayin scottlewisjr  repost millionairemotivator onlinesuccess motivations onlinebusiness hustle ecommerce onlinebiz ecommercebusiness onlinework,"['#REPOST ', '#onlinesuccess ', '#motivations ', '#onlinebusiness ', '#hustle ', '#eCommerce ', '#onlinebiz ', '#eCommercebusiness ', '#onlinework']",758,"[['rdcommerce', 'top'], ['quentindoulcier', 'juste '], ['1streba', 'such a guy'], ['ithrive_health', 'ha ha'], ['francoismauviel', 'thanks man'], ['ediliad_shop', 'incredible'], ['marketerelites', '']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   work hard play hard video ahmethakanilhan  repost businessmindset101 onlinebusiness hustle onlinesuccess motivations ecommerce onlinework ecommercebusiness onlinebiz,"['#REPOST ', '#onlinebusiness ', '#hustle ', '#onlinesuccess ', '#motivations ', '#eCommerce ', '#onlinework ', '#eCommercebusiness ', '#onlinebiz']",773,"[['lipslutz', 'so cool'], ['mcrcoffeeandbrunch', 'awesome post'], ['marcozurlini', 'so dope'], ['arkoholics', 'omg nice post bro'], ['24thjunkman', 'i really enjoy your post'], ['lowkeylusty', 'woah in love with this'], ['audirs_insta', 'inspirational'], ['lantern_media', 'i am in love with this post'], ['kthegenius', 'awesome post'], ['franckdouey', 'awesome'], ['foodieslebanonfoodies', 'omg you made my day with this'], ['posspho1986', 'love this post about post']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   started from the bottom now we here it doesnt matter where you are start now and dont give up  success start millionairementor  repost millionairementor hustle motivations onlinesuccess ecommercebusiness onlinebiz ecommerce,"['#success ', '#start ', '#millionairementor ', '#REPOST ', '#hustle ', '#motivations ', '#onlinesuccess ', '#eCommercebusiness ', '#onlinebiz ', '#eCommerce']",852,"[['viraljewelryeu', 'really in love with this'], ['viralneed', 'lovin this'], ['explosionofbeauty', 'excellent'], ['femevin', 'inspirational'], ['leaguecave', 'ayyy'], ['prospective_millionaire', 'love this'], ['kewuww', 'excellent post'], ['levitt_denver', 'wow magnificant'], ['vladiimir_1', 'woah in love with this'], ['retardfridge', 'so dope post'], ['k.see.k', 'this makes me happy'], ['rdcommerce', 'muito legal parabns']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   share your views in comments tag someone  by  voicelessquotes  turn on your post notification successportal  credit to the respective owner  tags begin poem poetsociety poet literature reading writing poetry wordgasm quote relationshipquotes lovequotes promise microfiction tale story love relatable sayings relationshipquotes quotes truth motivation life belief inspiration inspirationalquotes quotestags quotestagram quoteoftheday motivationalquotes  voicelessquotes,"['#poem ', '#poetsociety ', '#poet ', '#literature ', '#reading ', '#writing ', '#poetry ', '#wordgasm ', '#quote ', '#relationshipquotes ', '#lovequotes ', '#promise ', '#microfiction ', '#tale ', '#story ', '#love ', '#relatable ', '#sayings ', '#relationshipquotes ', '#quotes ', '#truth ', '#motivation ', '#life ', '#belief ', '#inspiration ', '#inspirationalquotes ', '#quotestags ', '#quotestagram ', '#quoteoftheday ', '#motivationalquotes ']",721,"[['chunetalk', 'awesome']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   parents and siblings step up and tag everyone you know 818 to watch this video  also if your 1999 take the message to heart  this video means a lot to me  tag tag tag  garyvee entrepreneur entrepreneurlife entrepreneurship entrepreneurmindset  repost garyvee onlinebusiness hustle ecommerce onlinebiz,"['#garyvee ', '#entrepreneur ', '#entrepreneurlife ', '#entrepreneurship ', '#entrepreneurmindset ', '#REPOST ', '#onlinebusiness ', '#hustle ', '#eCommerce ', '#onlinebiz']",764,"[['donny_santoso', 'nice really nice'], ['mujtabasattar', 'love this setup']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   yes theclassygentleman  repost businessmindset101 onlinebusiness onlinesuccess motivations hustle ecommerce onlinebiz ecommercebusiness onlinework,"['#REPOST ', '#onlinebusiness ', '#onlinesuccess ', '#motivations ', '#hustle ', '#eCommerce ', '#onlinebiz ', '#eCommercebusiness ', '#onlinework']",801,"[['gameover_911', 'love this post about post'], ['fashionablyourz_angel', 'inspirational'], ['myphotography2500', 'wow this is amazing'], ['taylor.treasure', 'lit'], ['joshedxd', 'excellent post'], ['sidthekinglive9261', 'yes'], ['anatoliy_pavlov12', 'yes'], ['envision_85', 'yes'], ['janetmariamckee', 'definitely no question'], ['1streba', 'is it weird i dont have a dream car'], ['e_dari_', 'yes'], ['myzsika6072a', 'yes']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   double tap if you agree tag someone who needs to see this  repost wedoquotes onlinebusiness onlinesuccess hustle motivations onlinebiz ecommercebusiness onlinework ecommerce,"['#REPOST ', '#onlinebusiness ', '#onlinesuccess ', '#hustle ', '#motivations ', '#onlinebiz ', '#eCommercebusiness ', '#onlinework ', '#eCommerce']",793,"[['amisha_bansal38', 'this post makes me happy'], ['levitt_denver', 'awesome post'], ['armorysurvival', 'awesome post'], ['mental.makeover', 'awesome'], ['memefinest_', 'lit'], ['yslismydad', 'lit'], ['suqreme.deals', 'really in love with this '], ['gaytayspam', 'see you on explore'], ['popglam.beauty', 'woah in love with this post'], ['planetfootballpage', 'omg you made my day with this post'], ['sidneyyyy', 'i love this share'], ['oceonsssss', 'httpstartweeklyjobcomuserid81851']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   share your views in comments tag someone  by  voicelessquotes  turn on your post notification successportal  credit to the respective owner  tags begin poem poetsociety poet literature reading writing poetry wordgasm quote relationshipquotes lovequotes promise microfiction tale story love relatable sayings relationshipquotes quotes truth motivation life belief inspiration inspirationalquotes quotestags quotestagram quoteoftheday motivationalquotes  voicelessquotes,"['#poem ', '#poetsociety ', '#poet ', '#literature ', '#reading ', '#writing ', '#poetry ', '#wordgasm ', '#quote ', '#relationshipquotes ', '#lovequotes ', '#promise ', '#microfiction ', '#tale ', '#story ', '#love ', '#relatable ', '#sayings ', '#relationshipquotes ', '#quotes ', '#truth ', '#motivation ', '#life ', '#belief ', '#inspiration ', '#inspirationalquotes ', '#quotestags ', '#quotestagram ', '#quoteoftheday ', '#motivationalquotes ']",831,"[['not.che', 'i really enjoy your post'], ['ethan9x', 'this makes me happy '], ['love4houses', 'really in love with this'], ['nybestrealty', 'lit post'], ['viralneed', 'wow magnificant'], ['sebastian.scheplitz', 'wow magnificant'], ['leaguecave', 'so dope post'], ['princesspalmier', 'lit post'], ['exploringhypebeast', 'stunning'], ['videosouf', 'really awesome'], ['colorfulovelife', 'very cute'], ['speakingseriously', '']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   be your own motivation if you want to achieve greatest then its time to start kick yourself out of bed and get to work  motivation success millionairementor  repost millionairementor onlinesuccess hustle onlinebusiness onlinebiz ecommerce ecommercebusiness,"['#motivation ', '#success ', '#millionairementor ', '#REPOST ', '#onlinesuccess ', '#hustle ', '#onlinebusiness ', '#onlinebiz ', '#eCommerce ', '#eCommercebusiness']",839,"[['millionaireslifestyle', 'omg'], ['iamstephanos', 'wow this is amazing'], ['sauceheadquarters', 'omg you made my day with this'], ['memefinest_', 'lit'], ['the_jasonsamuel', 'yes'], ['siblingtweeting', 'wow'], ['swavyim', 'inspirational'], ['luridtragic', 'this is awesome'], ['gameover_911', 'inspirational'], ['eatingpost.s', 'omg nice post bro'], ['3dsellers', 'truth'], ['applemint2020', '']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training    i get asked whos my hero who do i admire and i also answer my parents because i have never really looked up to anyone else ever  that said over the last 6 months to a year as my life has changed a little ive consumed so many peoples stories and more importantly like david did here ive been stopped and told so many stories of people who are listening and acting  to all of you who have the humility and patience and inner strength to get judge to eat shit to grind with no end in sight and most of all to lack the entitlement and realize no one owes you nothing and you dont deserve anything you dont earn i have huge admiration for you and i look up to you  gogetitdavid  leave that hashtag  mindsetmafia garyvee motivated  tag a friend  60secclub is active  go  repost garyvee ecommerce,"['#humility ', '#patience ', '#entitlement ', '#GoGetItDavid ', '#mindsetMafia ', '#garyvee ', '#motivated ', '#60secClub ', '#REPOST ', '#eCommerce']",759,"[['storiesdaily', 'yes'], ['fitness.goal.life', 'best post ever'], ['devilsmindmotivation', 'always stunned by your awesome content'], ['popglam.beauty', 'excellent '], ['jellyben', 'your posts are magnificent'], ['mcrcoffeeandbrunch', 'dope post'], ['fitgirlunited', 'awesome'], ['lorenagrisafi', 'this post is exceptionally good'], ['abrasions', 'i really enjoy your post'], ['fay_live_learn_be_free', ''], ['adolphusnyarko', 'richphoebes'], ['polli.orlandi', 'i am in love with this']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   double tap and share follow motivationmondays for more daily quotes  repost motivationmondays motivations hustle onlinebusiness onlinesuccess ecommercebusiness ecommerce onlinebiz onlinework,"['#REPOST ', '#motivations ', '#hustle ', '#onlinebusiness ', '#onlinesuccess ', '#eCommercebusiness ', '#eCommerce ', '#onlinebiz ', '#onlinework']",814,"[['fashionablyourz_angel', 'always stunned by your awesome content'], ['foodieslebanonfoodies', 'cool post'], ['prospective_millionaire', 'excellent post'], ['abrasions', 'inspirational'], ['marcozurlini', 'so cool'], ['datebound', 'really in love with this'], ['24thjunkman', 'always stunned by your awesome content'], ['isidra.pelissier.617', 'dope'], ['kilo_jones_1990', 'omg you made my day with this'], ['mcrcoffeeandbrunch', 'wow this is amazing'], ['polli.orlandi', 'wowwwwww this is amazing'], ['artspromoter', 'nice post']]"
be_a_seller,follow beaseller and check bio for free access to 4 days training   share your views in comments tag someone  by  voicelessquotes  turn on your post notification successportal  credit to the respective owner  tags begin poem poetsociety poet literature reading writing poetry wordgasm quote relationshipquotes lovequotes promise microfiction tale story love relatable sayings relationshipquotes quotes truth motivation life belief inspiration inspirationalquotes quotestags quotestagram quoteoftheday motivationalquotes  voicelessquotes,"['#poem ', '#poetsociety ', '#poet ', '#literature ', '#reading ', '#writing ', '#poetry ', '#wordgasm ', '#quote ', '#relationshipquotes ', '#lovequotes ', '#promise ', '#microfiction ', '#tale ', '#story ', '#love ', '#relatable ', '#sayings ', '#relationshipquotes ', '#quotes ', '#truth ', '#motivation ', '#life ', '#belief ', '#inspiration ', '#inspirationalquotes ', '#quotestags ', '#quotestagram ', '#quoteoftheday ', '#motivationalquotes ']",780,"[['retardfridge', 'i am in love with this post'], ['kids.playdates.ideas', 'see you on explore'], ['aljazkrek', 'inspirational'], ['kilo_jones_1990', 'so inspiring'], ['tonja.chilton.474', 'really awesome'], ['rich.rulers', 'dope'], ['luxury_liv', 'this and your feed looks so good'], ['applemint2020', ''], ['101shootout', 'you are my favorite account'], ['fromfalkedtofreedom', 'cant wait around for life to happen to you you have to create your future and take action towards your goals'], ['hombizelite', 'great observation'], ['briannes639', 'amen amen']]"
